EstacaoCodigo,Data,Maxima,Total,DiaMaxima,NumDiasDeChuva,TotalAnual,Chuva01,Chuva02,Chuva03,Chuva04,Chuva05,Chuva06,Chuva07,Chuva08,Chuva09,Chuva10,Chuva11,Chuva12,Chuva13,Chuva14,Chuva15,Chuva16,Chuva17,Chuva18,Chuva19,Chuva20,Chuva21,Chuva22,Chuva23,Chuva24,Chuva25,Chuva26,Chuva27,Chuva28,Chuva29,Chuva30,Chuva31
734006,01/06/1992,100.9,404,24,24,,47.8,3.1,7.8,0,0,0,20.2,4.6,6,4,35.3,0,0,0,6.4,6.4,26.4,12.8,1.2,3.9,8.8,8.2,4.2,100.9,29.6,11.2,6.6,2,1.4,45.2,
734006,01/05/1992,14,85.4,12,22,,0,0.1,3,2.2,0.2,0.3,4.4,12,1,0,2.6,14,0,0,0,0,1,5.2,0,2.9,0,4,1.6,0,3.8,3.5,0.2,1,14,0.2,8.2
734006,01/04/1992,44.3,183.3,14,17,,9.8,23.5,0,39.4,23,30.1,0,0,1.6,0,0.7,0,0,44.3,1.8,0.3,0,0,0,2.4,1.3,1.4,0.2,0,0,2.6,0.4,0,0,0.5,
734006,01/03/1992,76.1,317.5,16,20,,0,0,0,0,0,9.4,15.7,4.7,0,0.4,8.2,47.5,11.9,0.5,21,76.1,43.3,0,0,1,0,0,0.9,0.6,4.1,0,2,31.2,14.4,20.8,3.8
734006,01/02/1992,29.8,142.6,16,23,,0,6.4,0.2,0,3,0,0.2,2.6,0.4,15.4,0,16.2,2.8,3.2,2.2,29.8,29.8,0.6,5,1.2,0.4,8.4,0,3.2,4,1.8,2.9,2.9,0,,
734006,01/01/1992,50.4,124.4,29,,,0.4,0,0.7,0,0,0,0,0,0,0,0.5,,,,0,0,0,0,0,13.6,7.8,2.2,18.2,2.2,1,14.4,0.6,8.8,50.4,3.4,0.2
734006,01/12/1991,3.8,4.8,8,2,,0,0,0,0,1,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734006,01/11/1991,3.8,18.6,16,11,,0,0,1.4,0,0,0,0,0,0,0,0,0,0,2.9,0.2,3.8,1,0.6,0,0,0,1.9,3.3,0.3,0.3,2.9,0,0,0,0,
734006,01/10/1991,26,75.3,22,10,,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,1.5,0,0,0,3.2,7.4,0,26,5.2,1.4,23,0,5,0,0,0.8,0
734006,01/09/1991,13.4,32.2,7,,,0.2,0.5,0,0,0,0,13.4,3,0,,0.3,0,0,4.4,0,0,0,0,0,0,1,5.4,0,1.4,0.2,0,0,0,2.4,0,
734006,01/08/1991,31.4,137.1,4,21,,7.9,0,0.4,31.4,18.8,1.9,0,0,0,0,0,0,0,5.4,0.5,0,1.9,19.2,2.4,0.2,5.6,7.6,0,1.4,11.6,12.6,5.5,1.1,0.7,0.4,0.6
734006,01/07/1991,31,203.8,15,26,,3.2,1,0.5,22.2,6.6,4.6,0,0,0,4.6,0.8,14,9.9,1.8,31,3.2,3.2,14.8,4.9,0,16.6,2,6.2,10,0,2.2,0.6,3.7,3,20.6,12.6
734006,01/06/1991,41.2,211.5,27,26,,1.8,9.8,5.9,6.8,34.6,11.4,5.8,0.8,1,0.5,0,0.8,0,0.4,0.7,11.7,0.4,3,1,0.8,5.8,1,23,3.7,0,23.2,41.2,9.2,0,7.2,
734006,01/05/1991,,328.3,,,,9.6,16.2,19.2,27,27.4,18.7,0,0,8.8,0,0.4,8.6,1.6,4,3.4,0.6,11.8,0,8.2,13.2,2.2,1.2,,39.8,39.6,14,2.4,7.4,23.8,17.6,1.6
734006,01/04/1991,63.9,267.7,16,19,,1.8,2,1.8,0,0,0,0,1.4,0.4,0,0,3.8,0,0,6.7,63.9,28.6,27.2,18.4,4.8,23.6,17.2,13,1,0,0,7,0,10.7,34.4,
734006,01/03/1991,32.6,137.1,9,15,,0,0,0,0,0,0,0,4.6,32.6,10.2,0,2.2,0.8,0,0,0,19,1.4,0,0.3,1.4,0,0,20.4,0.8,0.4,0,8.4,18.8,15.8,0
734006,01/02/1991,62,137.9,17,11,,0,0,2.6,11,1.8,0,4.3,0,0,0,0,1,0,0,0,34.2,62,12.4,0,0,0,1.4,0,0,6.8,0.4,0,0,,,
734006,01/01/1991,13.8,30.4,30,10,,0,0,0,0,0,0,0,0,4,0,0,1.2,0,0,0,0,0,0,1.2,1.4,0,1.8,0.4,1.8,0,0,0,1.4,0,13.8,3.4
734006,01/12/1990,5.4,12.9,5,5,,0,0,0,0,5.4,0,0,0,0,0,0,0,0,0,0,0,2.6,0.3,0,0,0,0,0,4.3,0,0,0.3,0,0,0,0
734006,01/11/1990,16.8,42.9,16,12,,0.6,5.8,0,0,0,0,0,0,0.3,0.6,0.4,0,0,0,4.2,16.8,0,0,11.2,0,0,0,0.6,1.4,0,0,0.6,0.4,0,0,
734006,01/10/1990,22.6,53.5,2,12,,0,22.6,4.8,0,2.2,0.4,1.2,1.4,0,0,0,0.6,0,8.4,0,0,0,0,0,0,5.6,0,0,0,0,3.8,1.3,1.2,0,0,0
734006,01/09/1990,53.8,98,29,15,,0,0,0,0.2,1.6,0.2,3.6,0.2,0,0,0,0,0,0,0,0,1.4,4.8,0,1,6.2,0,1.6,0.8,0.2,0,4.8,17.6,53.8,0,
734006,01/08/1990,115.6,397.9,14,24,,0,1.3,8.2,0,13.6,48,12.6,2.8,6.1,20.8,7.4,0.4,5.8,115.6,3.4,0,7.4,1.6,2.4,0,16.8,0,52.8,14.9,0.2,14.6,8.6,1.2,0,0,31.4
734006,01/07/1990,131.2,420.5,21,,,3.2,7,,46.8,0,0.6,0.4,3,1.4,1.3,0,2,7.4,3,1.6,0,11.4,1.4,1.6,64.6,131.2,74.6,0.6,2,0,4.2,3.4,4.4,0,43.4,0
734006,01/06/1990,47,320.4,3,23,,5.3,34.3,47,24.4,5.2,19.6,23.8,0.4,29.5,15.6,1.8,0.2,0,23.7,1.4,0,3.2,18.4,2,0,0,0,0,0,8.8,5,9.4,3.6,28,9.8,
734006,01/05/1990,71.2,304.2,30,20,,9,0,0,0,0,0,0,0,0,2.6,19,17.6,0,0,17,0,30.6,1.8,26.5,0.3,0.5,3.5,4.5,1.8,4.8,8.9,69,3.5,8.6,71.2,3.5
734006,01/04/1990,94.4,361.8,19,,,0,0,2.6,33,0,0,0,0,0,0,0,0,0,0,0,0,0,62,94.4,2.6,3.8,0,,,,93,35.2,17.4,2,15.8,
734006,01/03/1990,8,18.9,16,5,,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,8,0,0,0,0,5.8,0,0,0,2.4,0,0,0,0,0,2.6
734006,01/02/1990,90,150.6,9,6,,0,0,0,0,0,0,0,0,90,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,24,9.6,5.4,,,
734006,01/01/1990,14.2,46.8,2,10,,0,14.2,0,1,4.8,0,0.4,0,0,0,0,0,2.6,0,0,0,0,0,0,0,2.4,1.8,0,0,0,0,4,0,3.8,11.8,0
734006,01/12/1989,48.8,98.5,25,12,,0,0,0,0,0,0,0,0,0,0,5.1,4.4,0,2.9,0,0,0,5.6,0,0,0.1,0.6,0,0,48.8,0,6.2,2.8,18.8,1.2,2
734006,01/11/1989,12.1,59.8,13,17,,6,0,0,0,0,0,1,6.9,5.5,0.4,1.4,5.2,12.1,0,0.8,2.3,0.8,2.6,9.2,0.3,4.5,0.4,0,0,0,0,0.4,0,0,0,
734006,01/10/1989,2.9,15.4,5,13,,0,0,0,0.9,2.9,0,0.8,1.3,0,0,0.3,0,0,0,0,0.2,0,0,2.5,1.2,0.1,0,1.2,0,1.2,1.4,0,0,0,0,1.4
734006,01/09/1989,9.8,51.7,22,14,,8.7,0.8,1,0,0,2.9,5.8,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,0.2,2.1,4.1,9,3.3,0.2,0.6,0,
734006,01/08/1989,35.4,168.3,15,27,,0.3,0,0.5,8.6,0.8,2.2,7.4,0.7,7.5,7.5,0.2,0,0,3.7,35.4,1,4.2,8,3.3,6,3.3,0,31,2.6,2,5.7,4,4,6.3,8.8,3.3
734006,01/07/1989,92.8,312.6,12,23,,6.2,3.8,0,8.4,8.4,12.2,7.8,0.9,13.5,0,0,92.8,58.4,1.2,2.2,3.8,5.8,2.6,0,53.2,9.2,8.3,9,1.2,0.4,0.7,0,0,2.6,0,0
734006,01/06/1989,118,380.2,21,21,,2.2,4,0,0.5,5.2,2.4,1,81.1,2,3,15,12.6,0,9,0,13,0,0,1.5,0.1,118,2.8,0,0,0,19.2,5.8,0,54.8,27,
734006,01/05/1989,53,311.9,4,20,,16.4,8.8,19.2,53,6.8,3,0,0.3,2.6,31.8,9.7,32.8,0,0,1.8,13.2,6.1,0,4.5,0,36.4,0,18.8,0,2.7,0,0,0,27.8,16.2,0
734006,01/04/1989,149,680.8,12,28,,14,8.4,33,35.2,48.2,48.9,0,62,22.8,19.6,83,149,16.7,34.2,5.2,1.5,28.4,24.8,1.8,0,0.2,3,0.9,13.2,0.4,1.9,7.2,2.2,3.3,11.8,
734006,01/02/1989,2.9,11.3,17,,,0,,1.2,0.3,0,0,2.3,0,0.2,0,0,1.4,0,0,0,1.8,2.9,1,0,0,0,0,0,0,0,0,0.2,0,,,
734006,01/11/1988,10.6,30.4,8,13,,0,0,0,0,0.6,1.2,1.2,10.6,0.5,1,0.5,4.6,3.4,0,0,0,0,0,2.4,0,0.7,0.1,3.6,0,0,0,0,0,0,0,
734006,01/10/1988,6,11.9,13,6,,0.3,0,0,0,0,0,0,0,0,0,0,0,6,1.6,0.4,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
734006,01/09/1988,16.2,41.3,1,11,,16.2,5.5,0,0,0,0.6,0,0.2,3.8,0.2,3,0,1.8,0,0,0,0,0,7.8,0,2,0,0,0,0,0,0,0,0.2,0,
734006,01/08/1988,49.2,174.2,10,21,,4.2,0.9,2.1,0,5,0.4,12.1,0.6,31,49.2,0,0,4,7,6.5,13.2,0,4.4,10.2,5.4,0.6,0.2,0,0,0,0,0.4,0,0,7.4,9.4
734006,01/07/1988,68.4,380.7,25,24,,0,1.8,16.4,10.8,12,44,10.8,7,4.8,7,0,0,0,11.8,5.4,6,63.4,31,5.3,0.2,0,10.4,1.2,5,68.4,44.4,0,0.6,2.8,0,10.2
734006,01/06/1988,62,319.8,9,21,,0,0,0,0,0,0.9,7.6,3.4,62,30.4,9.8,1.6,19.8,0.3,46,0,5.6,11.8,8.4,0,1.2,23.2,37.4,22.8,18.6,0,0,3.8,2.4,2.8,
734006,01/05/1988,112,229.1,22,15,,1.2,7.6,15.2,5.1,5.6,17.4,0,0,0,0,0,0,0,0,1.2,27.6,0.8,1.8,0,19.8,2.6,112,4,7.2,0,0,0,0,0,0,0
734006,01/04/1988,54,281.3,29,24,,3.3,22.4,0,1.4,0,0,1.2,18.6,1.2,9.4,1.8,1.4,9.8,3.2,1.8,6.6,14.4,6.2,29.6,3.4,2.4,10,0,1.2,34.2,0,2.6,0,54,41.2,
734006,01/03/1988,69,271.9,31,17,,0,0,0,1.8,0,0,0,0,0,8.6,0.8,0,0,4.2,5.8,0,12.8,0,0,0.4,0,1.5,18.4,12.4,21.2,4.4,48.4,4.6,6,51.6,69
734006,01/02/1988,6.4,19.1,5,8,,0,0,0,0,6.4,0,0,0,0,0,0,0,0,0,1,0,0,2.2,0,0,0,0,2.7,0,1.4,1.8,0,1.2,2.4,,
734006,01/01/1988,19.2,36.4,10,8,,0,0,0,0,0,0,0,0,0,19.2,3.4,5.8,0,0.9,0,0,0,0,0,0,2.6,0.8,0,0.4,0,3.3,0,0,0,0,0
734006,01/12/1987,0.9,1.5,11,3,,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0.4,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0
734006,01/11/1987,3,7,15,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.9,0.6,0.7,0,0,0,0.6,1.2,0,0,0,
734006,01/10/1987,14.4,28.6,6,6,,0,0,0,0,5.2,14.4,5,0,0,0,0.9,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0
734006,01/09/1987,16,56.3,16,13,,1.4,0.7,1.2,0,0,0.4,9.4,0,0,1.4,1.2,1.4,0,2.4,0,16,13.2,0.6,0,0,0,0,0,0,0,0,0,0,0,7,
734006,01/08/1987,15.8,62.3,24,11,,0,0,0,0,0,0,0,0,0,0,0,0,8,5.8,0.7,4.4,9.8,0,0,0.2,0,1,0,15.8,9.4,6.8,0.4,0,0,0,0
734006,01/07/1987,147.2,438.9,10,,,1.4,4.1,3.6,0,52.2,28.8,7.6,3.2,38,147.2,14.4,8.8,1.8,0.9,1.4,,11,,16.8,38.1,30.4,3.2,0,0,2.6,0.2,0,16,4,0.6,2.6
734006,01/06/1987,52.2,386.8,4,24,,28.2,0.8,0,52.2,4.4,10,22,4.3,32,38.6,1.6,34.4,22.2,10.4,0,9.4,17.2,11,28.2,0,0,2.2,33.2,0,0.4,0,0.9,6.2,14.6,2.4,
734006,01/05/1987,48.4,129.2,1,13,,48.4,2.4,9,0,14.2,16,0,4,0,0,13,0,11,1.2,3.4,0,2.8,0,0,0,0,0,0,0,0,0,0,0,2.6,1.2,0
734006,01/04/1987,48.4,398.2,1,23,,48.4,2.4,9,7.2,3,14.6,32.2,0,32,25.4,17.6,25.4,8,6,31,27.1,7.1,3,0,0,7.1,3.4,14.8,8.5,31.6,0,33.4,0,0,0,
734006,01/03/1987,114.4,305.1,30,21,,0,0,0,2.4,3,1.2,0,0.6,2.8,0,0.3,5.6,0.8,0,0,3.6,81.8,3.2,4.2,25.4,9.4,11.6,22.2,0.6,0,0,0,5,5,114.4,2
734006,01/02/1987,29,110.6,11,12,,0,0,0,0,19.4,0.8,0,0,0,20,29,5,6.8,0,0.8,19,0,0,0.4,0,0,1.8,4.6,0,0,0,3,0,,,
734006,01/01/1987,15,41,6,8,,0,0,0,0,0,15,10,8,0.2,0,0,0,0,0,0,0.6,0,1.6,5,0,0.6,0,0,0,0,0,0,0,0,0,0
734006,01/12/1986,8.2,36.2,31,12,,7.6,5.1,7,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1.2,0,0.2,0,0.2,0,0,0,0.2,3.4,0,0.2,8.2
734006,01/11/1986,39.2,96.6,22,,,0,0,2.2,0,0,11,0,0,0,0.2,0,2.8,0.2,0,0,6.4,0.2,0,0,0.2,8.8,39.2,0,,25.4,0,0,0,0,0,
734006,01/10/1986,14,41.6,6,10,,0,0,0,0,2.7,14,0.3,0.4,8,6.4,0,0,1.2,0,0,0,0,0,0,0,0.8,6,0,0,0,0,0,0,0,1.8,0
734006,01/09/1986,49,209.7,8,21,,6.8,5.8,16,2.1,0,0,5,49,5,0.4,4.8,7.8,2,37.2,32.8,6,5,14,0,2.2,0,5,0,0,0,0.4,0.2,0,0,2.2,
734006,01/07/1986,51.8,236.8,15,21,,1.2,4.4,8.6,1.8,0,1.2,1,0,11,5.2,0,0,10.2,35.2,51.8,36.2,18.2,0,1,1.2,9.6,0,0.2,25,10.2,3.2,0,0,0,0,0.4
734006,01/06/1986,194,361.4,18,,,,,13,0,1.7,2,0,0.4,0.3,2.6,7.1,30.4,22.2,0.8,3.6,0,6.2,194,2.2,0,5.2,9.4,10.2,2.2,13.2,6.7,0.1,7.7,17.6,2.6,
734006,01/05/1986,48.6,338.4,27,22,,0,0,0.5,4.4,9,5.5,10.2,1.2,4.8,0,0,0,1.1,2.7,0,0,0,0,9.8,21,0.6,18.6,39.8,45.4,23.8,7.6,48.6,48.6,2.4,24.5,8.3
734006,01/04/1986,105.6,378,8,21,,7.2,4,0.1,0,35.4,4.6,66,105.6,17.4,8.6,0,2.3,3,21.6,18.4,15.7,3,0,0,1.9,3.4,0,0,0,0,3.4,31.9,0,14.3,10.2,
734006,01/03/1986,135.4,386.7,12,24,,0,0.1,0.5,9.6,7,0.5,0.1,1.6,0.2,5.8,0,135.4,33.2,48.4,3.4,0.4,0.3,0,0,1.7,1.3,0,0,19.4,12,2.6,19.8,1.2,0.6,81.6,0
734006,01/02/1986,40,148.3,6,14,,36,0,0.6,0,18.4,40,37.3,3.9,0,0,0.4,0.3,0.1,0,0,0,0,0,0.5,0.5,3.4,2.7,0,0,0,0,4.2,0,,,
734006,01/01/1986,10.6,43.7,23,12,,0.4,3,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,9.4,10.6,1,0,0,0.9,0.5,0.2,8,0.2
734006,01/12/1985,10.1,30,15,8,,0,0,0,0,0,0,0.5,0,0,1.5,0,7,0,4.2,10.1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,2.9,3.6
734006,01/11/1985,6.4,19.4,1,13,,6.4,0,0.3,0,0,0,0,1,0,0.6,0,0.7,1.2,3.7,1.9,0,0.3,0,0,0.5,0,0,2.4,0.2,0,0,0,0.2,0,0,
734006,01/10/1985,0.3,1.1,22,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.3,0,0,0,0,0,0.2,0,0.2,0.2
734006,01/09/1985,12.1,82.5,12,17,,6.4,1.6,7.9,5.3,2.3,0.6,0,1.4,3.3,6.7,4.6,12.1,0,0,7.5,4.1,5.5,9,0,0,0,0,0,3.6,0.6,0,0,0,0,0,
734006,01/08/1985,61.6,138.2,6,23,,0.5,0.3,0.6,1,6.4,61.6,17.4,5.6,3,3,0,0.2,0,0,3.5,7.4,6,0,0,14.5,0,1.1,0,0.4,0.6,1.3,0.6,1.5,0.7,1,0
734006,01/07/1985,80.2,675.8,4,29,,1.7,44.6,17,80.2,16.4,62.6,20.8,26.2,0.2,7.6,21,52.2,58.2,28.5,18.1,2.2,0,48.1,9,0,2.6,20.2,56.2,0.9,2,6.7,0.5,4.2,61.3,4.4,2.2
734006,01/06/1985,124.4,395.8,16,17,,0.6,0.6,29,2,0.1,0,0,0,0,0,1.2,8.7,10.7,4,0,124.4,55,98.6,0,0,10.6,12.5,30.8,0.2,0,0,0,0,0,6.8,
734006,01/05/1985,130.8,436.7,8,24,,0.1,1.5,0,4.4,3.4,6.8,18.6,130.8,15.2,0,21.8,3,15.2,12.6,0.4,10,5.6,10.1,0.5,9.9,0.3,75.5,5.8,0,0,0,1.2,0,0,41.6,42.4
734006,01/04/1985,64,412.5,15,18,,21.6,10,0,0,8.1,14.6,0,2.1,0.3,8.4,50.6,7.1,0,0,64,9.2,0,0,0,0,0,0,0,1,23.2,26,50.2,48,25.5,42.6,
734006,01/03/1985,119.8,654.7,5,26,,12.9,0.3,35.6,28,119.8,43.5,25.4,0.3,0,1.6,0.3,0,14.6,2.4,0,36.1,2.4,0.2,7,0.1,0.5,7.9,88.6,116,52.5,9,0,0,1.2,26,22.5
734006,01/02/1985,42.2,179,10,20,,0.4,0,0,0,0.6,0,3.8,0,0,42.2,2.2,0.4,27.9,4.7,31.8,6.9,2.8,3.5,3.2,9.8,13.2,19.6,0.2,0,0.1,0,0.2,5.5,,,
734006,01/01/1985,17.3,59.9,11,13,,0,2.4,0,0.5,0.8,5.1,0,6.7,0,0,17.3,0,0,0,0,1.1,0,4.4,9,0,8.3,0,0,0,1.2,0,0,0,2.5,0,0.6
734006,01/12/1984,4.8,5.6,27,6,,0.1,0,0.1,0,0,0.3,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0.2,0
734006,01/11/1984,10,27,2,8,,1.3,10,2.2,0,0.9,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,3.9,0,4.1,0,0,0,0,0,2,
734006,01/10/1984,41,97.8,7,19,,0,6.6,1.4,0.5,0.3,13.2,41,5,0.7,3.7,0.4,0,0,0,0,2.7,0,10.9,1.9,0.3,2.2,4.3,1.9,0,0,0,0,0,0.5,0.3,0
734006,01/09/1984,14.9,46.8,2,14,,0.3,14.9,3.8,6.8,0.6,0.6,8.7,0,1,1.4,0.4,0,6.6,0,0,0,0,0,0,0,0,0,0,0.3,1.2,0,0,0,0.2,0,
734006,01/08/1984,92.5,269.7,29,21,,4.5,2.6,1.8,0,0,0,2.7,0.2,42.3,6.8,0,3.4,0.5,0.3,0,0,0,0,0,0,1.5,0.2,5.9,2.8,3.8,12.4,0.1,17.1,92.5,34.1,34.2
734006,01/07/1984,124.6,347.1,18,28,,1.2,11.4,32.2,0.6,7.4,32.3,12.2,1.3,3.6,18.9,15.5,0,1.4,0.3,0,4.6,22.8,124.6,6.8,11.6,17.4,4.6,0.8,2.4,0.8,2.5,0,0.2,1.2,8,0.5
734006,01/06/1984,47,168.1,19,21,,10.6,0,10.6,10.6,0,2.4,2.2,0.3,0,0,1,2,1.1,1.6,10.5,8,0,20,47,0,0,0,0,1.2,7.8,0.4,2.2,5.8,16.2,6.6,
734006,01/05/1984,88,484,22,24,,11.2,0.6,18.8,59.9,2.1,0,0.2,19.5,13.1,4.1,0,0.5,4,52.2,9.7,2.4,0.3,0,37,34.4,70.7,88,22.9,7.9,2,21,0,0,0,1.5,0
734006,01/04/1984,75,536,10,26,,0.5,0.7,0.2,24,0,18.2,11.7,36,3.4,75,1.7,0,72.4,27.8,43.8,59.4,58.1,33.9,1.2,0,15.7,11.2,1.6,7.7,11.4,1.9,0,6,0.3,12.2,
734006,01/03/1984,29.6,116.7,22,14,,1.6,0,0,0,0,1.6,0,0,0,0.2,0,0,0,16,0.5,10.3,0,0,4.8,0,0,29.6,0.3,2,0,1.6,0,29.4,15.2,0,3.6
734006,01/02/1984,30.6,63.6,28,12,,0,0,1,1.6,4.1,0,12.2,0,0,0.6,0,0,0,1.3,1.2,0,0,0,0,0,0,0,0,0,9,1.2,0.6,30.6,0.2,,
734006,01/01/1984,58.3,115.2,14,13,,2.4,0.4,2.1,0,0,0,0,0,0.5,1.7,0,0,2.2,58.3,0,0,0,0,0,0,0,8,4,0,0,0,29,0.2,5,1.4,0
734006,01/12/1983,1.5,7.5,27,8,,0,0,0,0,0,0,1.3,0,0,0,0,0,0.8,0,0,0,0.4,0,1,0,0,0,0.2,0,0,0,1.5,1.4,0.9,0,0
734006,01/11/1983,2.3,3.6,3,4,,0,0.6,2.3,0.1,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
734006,01/10/1983,15.5,45.9,8,14,,10.4,0.1,0,0.2,0.1,1.6,0.5,15.5,0,0,0,0,2.2,0,0,0,0,0,0,0,0,1.4,0,0,0,0.8,10.1,0.2,1,1.8,0
734006,01/09/1983,17,43.4,30,13,,0.2,0,0,0,0.8,0.1,0,0,2.3,0,0,7.8,0,6.4,0,0,0,1.7,0.5,0,0,0.1,0.7,0,0,0,0,2.6,3.2,17,
734006,01/08/1983,19.4,97.9,29,19,,7.8,9.8,0,0,0.1,5.1,2.6,0.8,3.8,0,0,0,11,2.6,1.6,10.1,6.1,0.2,2.1,0,0,0,0,2.6,0,1.2,2.7,8.3,19.4,0,0
734006,01/07/1983,27.6,148.6,19,20,,0,0,0,0,3.5,20.8,2,0.6,18.5,20.6,2.4,6.3,0,1,3.2,6.7,0,1.3,27.6,1.5,10,14.6,0,4.2,1.8,1.8,0,0.2,0,0,0
734006,01/06/1983,53.2,167.4,14,23,,0,3.4,0.1,3.4,0,2.1,14.8,0,2.7,6.1,0.8,0,14.7,53.2,5.7,6.1,0.2,0.2,0.8,0,3.3,1,26,3.5,17.2,0,0.4,1.5,0.2,0,
734006,01/05/1983,37.8,148.3,10,22,,4,3.5,0,0,0.2,12.1,0,0,4.6,37.8,7.9,2,5.8,11,4.5,5,0,0,0.3,0,0,0,20.4,2,11.2,0.8,1.6,0.2,7.7,3,2.7
734006,01/04/1983,19.9,91.6,8,18,,0,3,0,0,0.2,4.2,16,19.9,0,0.4,1,0,0.3,0,3,10.3,1.8,6.5,0,0,4.2,0,0,0.2,8,0,0,5.2,2.1,5.3,
734006,01/03/1983,28.3,145.3,23,21,,0,0,0,0,5.5,3.5,1,25.1,13.7,2,2,0.8,0,2,0.8,0,0,6.5,10,3,20.1,0.4,28.3,15.1,0,0,0.5,1,1.8,0,2.2
734006,01/02/1983,98,236.7,16,18,,6.8,0,0,5.5,2.2,23,47.8,0.3,1.6,0.1,0.2,1,0.5,0,0.4,98,18.8,0,3.6,17.2,9.5,0.2,0,0,0,0,0,0,,,
