EstacaoCodigo,Data,Maxima,Total,DiaMaxima,NumDiasDeChuva,TotalAnual,Chuva01,Chuva02,Chuva03,Chuva04,Chuva05,Chuva06,Chuva07,Chuva08,Chuva09,Chuva10,Chuva11,Chuva12,Chuva13,Chuva14,Chuva15,Chuva16,Chuva17,Chuva18,Chuva19,Chuva20,Chuva21,Chuva22,Chuva23,Chuva24,Chuva25,Chuva26,Chuva27,Chuva28,Chuva29,Chuva30,Chuva31
734006,01/07/1969,77,350,13,27,,8,0,33,5,14,15.8,13,4,5,4,2,23,77,1.8,5,3,0,0,30,31,11,2,6,2,2,13,10,7,21,0,1.4
734006,01/06/1969,114,495.5,12,19,,11,0,0,0,0,0,43,0,0,0,22,114,77.6,47,2.5,2.5,0,6,8.2,26.5,2,0,10,11,19.2,0,13,65,9,6,
734006,01/05/1969,80.5,413,22,15,,0,0,0,38.3,28,61,2,0,0,0,15.4,17,0,15,0,0,0,26,0,2.6,43,80.5,11,45.2,0,0,12,0,0,0,16
734006,01/04/1969,118,217,14,5,,12,0,18,51,0,18,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
734006,01/03/1969,68,156.2,30,6,,0,9,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,0,0,12,68,36.4
734006,01/02/1969,27,36.2,18,4,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.2,5,0,0,0,0,0,,,
734006,01/01/1969,47,76,24,4,,0,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,4.4,7,0,0
734006,01/12/1968,11,21,16,2,1299.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
734006,01/11/1968,2.6,7.4,18,4,1299.7,0,0,2,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,1.4,0,0,
734006,01/10/1968,5,5,28,1,1299.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
734006,01/09/1968,24.2,98.3,23,6,1299.7,0,0,0,0,0,0,0,17.7,0,0,7,22.8,0,0,0,0,0,0,0,0,0,0,24.2,0,0,23,3.6,0,0,0,
734006,01/08/1968,15,64.1,1,8,1299.7,15,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,5.4,13.4,1.4,0,0,0,0,3.5,0,7.8,0,0,0,14.8
734006,01/07/1968,66,208.1,13,12,1299.7,38,0,0,0,0,0,8,0,0,0,4.6,0,66,0,5.4,14,20,0,18,2.8,8.2,0,15,0,0,0,0,0,8.1,0,0
734006,01/06/1968,45.7,85.6,18,4,1299.7,0,0,11.4,0,0,0,0,0,0,0,0,12,0,0,0,0,16.5,45.7,0,0,0,0,0,0,0,0,0,0,0,0,
734006,01/05/1968,58,115.5,29,5,1299.7,0,0,0,21.6,25.6,0,0,0,0,0,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,3.5
734006,01/04/1968,85,182.5,25,4,1299.7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,85,0,14.5,0,0,0,
734006,01/03/1968,92,353.4,24,13,1299.7,0,0,0,0,6.5,0,0,18.6,0,0,66.9,0,14.2,16.8,0,0,0,11,0,0,9.2,73,0,92,15,11,4.2,0,0,15,0
734006,01/02/1968,28.2,70.2,7,9,1299.7,0,0,0,0,3,0,28.2,0,0,0,0,0,2.4,0,16,0,0,0,0.8,0,0,0,0,0,2,6.2,6,0,5.6,,
734006,01/01/1968,35.2,88.6,27,6,1299.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,8.2,0,0.2,24.6,35.2,0,17,0,0
734006,01/12/1967,2.8,4.2,7,3,2156.7,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0
734006,01/11/1967,0,0,1,0,2156.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
734006,01/10/1967,10.3,58.1,18,18,2156.7,5.9,2.3,0.4,3,5.4,1.6,1.6,0,3,0,3,2,0,3.6,0.4,0,0.4,10.3,6.6,0.6,0,6.3,0,0,1.7,0,0,0,0,0,0
734006,01/09/1967,11.6,43.9,2,9,2156.7,0.6,11.6,8.4,0.6,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0.4,0,0,0.5,0,0,0,0,0,2.8,
734006,01/08/1967,39.9,244,4,26,2156.7,0.6,2.4,2.3,39.9,0,4.7,16.2,0.7,3.4,7.4,5,8.3,1.6,6.9,0.9,0,19.2,25.6,14.6,18.3,0,5.6,0,0,3.4,4.2,4.6,3.3,12.3,29.2,3.4
734006,01/07/1967,51.4,231.9,5,18,2156.7,16.3,14.4,0,5.7,51.4,0,0,0,1.6,4.7,43,8.8,1.7,3.4,0.5,1.8,0,0,1,0,0,0,0,0,0.6,0,5,6.1,18.8,47.1,0
734006,01/06/1967,62.1,384.2,22,22,2156.7,40.2,0,39.4,48.6,1.8,2.4,4,0,0,28,7.4,0,10.6,0,23.4,12.2,2,16.6,0,0.6,22.6,62.1,11,3.6,17.6,2.5,17,0,0,10.6,
734006,01/05/1967,116.2,265.9,9,21,2156.7,1.4,1.7,0,0,0,1.6,23.6,0,116.2,4.7,1.7,17.9,1.3,7.4,8.6,0,7,0,12.2,25.7,2.8,0.4,0,4.8,5.2,15,2.4,0,0,0,4.3
734006,01/04/1967,62.3,414.8,18,20,2156.7,23.5,4.5,0,45.7,61.6,29.9,0.9,0.6,0,2.2,7.2,33,12.7,2.7,0,0,18.8,62.3,9.4,0,0.6,0,0,0,0,0,24.4,12.4,61.8,0.6,
734006,01/03/1967,73.8,425.8,11,23,2156.7,0,0,0,2.2,11.6,4.7,3,3.2,2.4,71.2,73.8,16.4,17.3,5,17.9,67.9,1.1,0,6.2,0,8.4,0,16.6,25.7,21.4,23.6,1.8,0,0,1,23.4
734006,01/02/1967,15.1,62.5,28,8,2156.7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,7,0,0,0,0,1.2,1,0,13.6,10.8,0,15.1,,,
734006,01/01/1967,8.5,21.4,14,8,2156.7,0.4,1.1,0,0,0,0,0,0.9,0,2.7,0,0.4,4.8,8.5,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0
734006,01/12/1966,7.6,11.3,28,7,1823.7,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.6,0,0,0,0.4,0,0.3,0,0,0,0,1.4,0,7.6,0.7,0,0
734006,01/11/1966,29.6,59.3,20,10,1823.7,0,0,0,1.7,4.7,0,3.1,1.7,7.2,0,0,0,0,0,0,4.4,0,0,0,29.6,0.3,0,0,0,5.4,0,0,1.2,0,0,
734006,01/10/1966,3,4.8,26,2,1823.7,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
734006,01/09/1966,19.2,112.5,26,19,1823.7,4,3.4,0,3.7,3.2,16.6,0.7,5.7,0.4,0.6,0,16.6,5.6,0,0,2.6,0,0,0,4.2,2.8,0,0,0,5.4,19.2,4.6,0,1.8,11.4,
734006,01/08/1966,35.4,140.3,11,19,1823.7,2.9,7.7,0,0,0,0,0,1.7,0,3.1,35.4,2.9,0,2.2,0.2,12.2,0.5,13.2,0.6,1.4,0,0,0,0,26.8,13.1,0.4,1.4,0.4,0,14.2
734006,01/07/1966,72.4,548.2,3,28,1823.7,0.3,47.8,72.4,19.4,50.6,0,0,19.4,6.8,42,11.3,9.7,54.3,30.9,9.7,1.6,29.4,27.8,47,0,2.2,5.6,2.6,3.2,5.4,5,12.9,2.2,4,20.6,4.1
734006,01/06/1966,44,256.7,14,20,1823.7,0,1.2,0,0,0,8,0,0,0,0.6,9.6,16.2,0.5,44,7.6,3,7.6,0,14.6,0,14.4,11.2,14.6,0,6,35.2,7.2,5,29.2,21,
734006,01/05/1966,31.2,129.3,29,17,1823.7,17.3,0,0,7.1,0.7,12.7,0,1.8,0.2,0,0,0,14.6,2.6,3.1,0,0,0,0,0,0,0.6,10.6,2,0,0.2,0,1.7,31.2,11.7,11.2
734006,01/04/1966,71.4,126.6,30,16,1823.7,7,0,0,0,0,2.7,0,0,0,1.7,0,0,5.2,2.9,4.7,1.6,9.8,0,0,0.7,0,0,3.6,6.6,1.3,1.2,0.4,5.8,0,71.4,
734006,01/03/1966,43.6,142.5,17,10,1823.7,4.6,0.2,0,0,2.6,0,0,0.3,0,0,0,0,0,0,39,38.6,43.6,0.7,0,2.2,0,0,0,0,10.7,0,0,0,0,0,0
734006,01/02/1966,61.7,214.5,9,18,1823.7,3.1,19.2,9,5.8,5.1,1,3.2,2.6,61.7,4.8,34,0.4,0,1.6,0.4,49.7,2,0,0,0,0,0,0,0,0,0,8.1,2.8,,,
734006,01/01/1966,23.2,77.7,25,16,1823.7,4.7,0,0,0,0,0,1.4,2.9,0.2,0,0,0.3,4.7,1.2,0,2.8,0,0,2.3,0,1.2,6.2,3.6,16.1,23.2,4.2,0,0,0,0,2.7
734006,01/12/1965,21.5,42.1,27,6,2076.3,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,21.5,5.7,0,2.9,9.4
734006,01/11/1965,15.8,21.9,15,7,2076.3,0.4,0,0,1.2,0,0,0,2.3,0.4,0,0,0,0,0,15.8,0,0,0,0,0,0,0,0,1.4,0.4,0,0,0,0,0,
734006,01/10/1965,11.8,21.7,10,8,2076.3,0,0,0,0,0,0,0.2,0,2,11.8,3,0,0,0,0,0,0,0.8,2.2,0,0,0,0,0,0,0,0,0.7,1,0,0
734006,01/09/1965,20.1,105.1,15,18,2076.3,0.2,0,0,8.8,10.6,3.5,1,9.8,1,0,0,0,0,8.6,20.1,2.8,0,0.7,0.5,1,0,0,0.7,2.9,17.4,14.8,0,0,0,0.7,
734006,01/08/1965,22,94.3,26,19,2076.3,0,0,0,0,0.7,0.4,0.4,3.2,0.4,0,0,0,0,2.2,6,0.4,0,0,0.8,3.6,3.2,0,0.2,3.2,16,22,17.8,1.3,12.2,0,0.3
734006,01/07/1965,41,166.9,3,19,2076.3,4.2,4,41,20.2,18.6,12.6,20.2,3.4,5.6,0,0,2.2,6.6,7.6,0,1.3,8.3,2.6,7,0.6,0,0,0,0,0,0.4,0,0,0,0,0.5
734006,01/06/1965,138.4,731,12,24,2076.3,53.2,32.2,53.8,14.2,0,0,2.5,0,5.6,0,0.6,138.4,47,37.2,39.4,2,12,49.6,17,4.8,0,12.7,9.8,18,30.1,41.8,13.6,0,44.4,51.1,
734006,01/05/1965,100.8,478,3,23,2076.3,33,21.2,100.8,21.4,4.6,0,7.6,4.8,2.4,8.6,0,6,7.2,79.1,35.4,4,66,3.8,0,0,0,0,0,1.2,15.6,7.4,0,2.5,8,25.6,11.8
734006,01/04/1965,66,314.9,20,24,2076.3,0.2,0,13.4,8.6,2,7.2,1.4,9,13.2,28.8,12.6,3.2,8.5,2,1.6,0,0,13,34.2,66,9.2,28.4,17.8,0,0,18,4.5,0,7.1,5,
734006,01/03/1965,8.9,43.4,27,18,2076.3,0.4,1.8,0,0.8,0,0.7,0,0.4,0,0,0,0,1.4,2.2,0,0.4,0,3.2,4,0.8,0,0.9,0,1.5,0,6,8.9,1.4,1.6,0,7
734006,01/02/1965,6.8,7.4,25,4,2076.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,6.8,0.2,0.2,0,,,
734006,01/01/1965,19.3,49.6,11,10,2076.3,0,0,0,0,0,0,0,0,0,0,19.3,5.4,1.3,0,0,1.2,7.2,4.4,0,0,0,0,0,1.8,7.4,0.4,0,0,0,1.2,0
734006,01/12/1964,,,,,,3.3,0,3.3,1.2,0,,,,,,,,,0,0,8.4,0.4,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0
734006,01/11/1964,3.4,16.7,10,10,,0,0,1.2,2.4,0,0,0,0,0,3.4,2,0,2.6,0,0,0,1.6,0.4,0.2,2.4,0.5,0,0,0,0,0,0,0,0,0,
734006,01/10/1964,6.8,35.7,24,12,,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,1,0.4,6,1.1,0.2,6.8,0,0.2,6,2.8,0,5,4.9
734006,01/09/1964,25.5,226.7,2,23,,18.8,25.5,2.1,0,2.8,9.5,3.7,14.4,10.8,10.4,5.8,0,1.2,25.5,20.7,5.2,18,10.3,13.5,8.4,2,7.4,2.6,0,0,0,0,0,4.9,3.2,
734006,01/08/1964,27.7,285.6,14,30,,0.2,15.6,17.7,21.6,17.2,1.4,4.6,3.4,4.4,20.8,17.8,8.4,17.5,27.7,12.6,8.4,6.6,0,7,0.4,3.2,9.6,19.3,1.6,5.6,11.2,10.4,7.8,3.2,0.2,0.2
734006,01/07/1964,144,567,6,31,,4.2,4.8,80.6,5.2,3.5,144,10.5,5.4,2.8,4.4,20.4,32.5,4.1,47.7,8.4,4.8,21.4,34.2,2.3,7.5,4.7,0.2,16.1,34.3,11.4,5.2,2.8,0.2,3.4,37.6,2.4
734006,01/06/1964,82.2,518.7,17,22,,0,0,0,0,0,11,14.2,5.2,0,3.4,0.8,13,9.8,18.8,4,23.4,82.2,64.1,4.8,0,25,26.1,42.2,46.8,3.4,0,12,51.2,21,36.3,
734006,01/05/1964,127.1,701.6,29,28,,51.4,17,14.2,0.2,92,0.6,0.4,0,0,1.4,1.2,49,7.6,50,58.6,7.2,11.6,2,0.2,14,0.6,23,10.4,79,7.4,12.6,10.3,46.8,127.1,5.8,0
734006,01/04/1964,,,,,,0,16,10,11.6,6.2,0,16.3,186.2,0,53,13.8,7.8,40.4,128.8,47.2,0.6,0,0,23,29.9,8.6,0,5,7.3,0,,1.4,4,8,7.4,
734006,01/03/1964,,,,,,40,7,37,14,5.4,12.2,8,6,27,5.8,20,8.6,8,7.6,2.4,0.4,0,0.6,6.4,6.2,3,0.4,0,3.3,56,3.6,0,15.2,15,0,0
734006,01/02/1964,95,350,8,21,,0,0,0,1.2,0,0,0,95,60.4,40.9,2.4,44,8.4,10.2,6.4,0.4,0.2,1.2,5.8,9.4,21.4,20,13.4,0.2,4.4,0,0,1.9,2.8,,
734006,01/01/1964,59.4,279,9,21,,9,0.2,11.6,35.3,35.6,0.4,8.2,12.5,59.4,30,2.2,11.4,27.8,8.8,0.2,0,2,0.4,0,0,0,0,0.6,0,0,18.4,4.8,0,0.2,0,0
734006,01/10/1963,1.1,5.6,17,9,,0,0,1,0,0,0,0,0.6,0,0.6,0,0,0,0,0,0,1.1,0.9,0.8,0,0,0.2,0.2,0,0.2,0,0,0,0,0,0
734006,01/09/1963,6,26.1,18,21,,0,0.6,1.2,0.6,0,1,3,0.6,1.4,1.2,0.6,1.7,0.2,0,0,0.4,0,6,2.4,0.4,0.4,2,0,0.2,1,0,0.2,0,0,1,
734006,01/08/1963,71.8,147.5,20,18,,1.9,0.2,6.2,0.4,0,0,0.6,6.4,3,11.3,8,6.6,2.4,4.7,0,2.8,1.6,0,16.6,71.8,0,0,0,0,0,2.6,0.4,0,0,0,0
734006,01/07/1963,150.1,363,5,26,,2.6,0.3,1.4,6.6,150.1,2.2,0,0,5.6,1,0,1.6,1.2,4.4,12.5,0,4.4,2.5,0,0.6,28,0.8,47.8,2,10.2,16.5,0.9,11.4,1.7,8.2,38.5
734006,01/06/1963,22.6,146.3,27,24,,2.6,10.7,0.6,1,3.7,2.4,0.6,12,9.5,0,0,1.2,0.6,1.2,14.2,0.4,0.4,0,0,0.8,2.6,0.2,0,0,18,9,22.6,17,6,9,
734006,01/05/1963,65.2,177,27,21,,17,0,2.1,0,0.2,3,1.4,4.7,2.4,0.6,1,0.4,5.4,0,0.6,0,0,0,0,0.4,1.1,3.1,0.6,10.8,4.7,47.2,65.2,5.1,0,0,0
734006,01/04/1963,105.4,286.8,24,21,,11,18.7,23.4,5.7,5.6,3.9,0.6,1.3,7,0.6,0,2.2,1.8,0,0.2,1.9,0,0,0,0,2,0,4,105.4,19.4,22.1,0,0,20.5,29.5,
734006,01/03/1963,55,302.3,29,25,,0,0.2,0,0,4.6,11.8,7.1,18.4,26,5.7,7.2,14.5,17,23.1,7.7,1.8,2.4,5.6,4.4,12,4.9,0,0.2,0,5.7,0,14.8,32.6,55,11.9,7.7
734006,01/02/1963,65.6,189.1,18,17,,0.8,0.6,9.4,0,0,0,0.4,1,0.2,0,0,0,4.6,0.2,2.4,0,9,65.6,0,0.2,0,0,1.5,0,4.5,26.1,4.8,57.8,,,
734006,01/01/1963,15.3,32.4,31,15,,2.2,0,0,0,0,0,0,0.2,0.6,0,0,0,0.2,0,0,0.2,0.4,0.2,3.4,0.6,1,1.6,5.9,0,0.2,0,0,0,0,0.4,15.3
734006,01/12/1961,3.6,13.2,29,14,2223.5,0,0,0,0.6,0,0.2,0,0,0,0,0,0,1.5,0.8,0.4,0,0.6,0.4,0,0,0,0.6,0.4,0.6,0,0.8,0,0.6,3.6,2.1,0
734006,01/11/1961,2.2,8,6,13,2223.5,0.2,0.6,0,0.2,1,2.2,0.2,0.2,1,0,0,0,0,0,1.3,0.1,0.2,0,0,0,0,0,0.6,0.2,0,0,0,0,0,0,
734006,01/10/1961,18.1,72.6,14,26,2223.5,7.2,1.4,0.5,0,3,7.4,2.6,6.1,0.2,3.7,0.3,0.5,5.5,18.1,0.5,1,3.6,0,3.3,0.6,0.5,0.4,4,0.9,0.2,0,0,0,0.2,0.5,0.4
734006,01/09/1961,15.6,82.4,5,21,2223.5,13.6,4.8,0.9,0.6,15.6,0.7,1.1,2,0.2,0.4,2.9,3,0,0,0,0.4,0,0,0,11,4.9,0.4,0,1,4.5,1.2,10.2,3,0,0,
734006,01/08/1961,15.2,91.7,15,25,2223.5,7.4,5.2,2.6,0.2,0.2,0,2.6,2.1,1.1,14.9,8.4,0,1,3.6,15.2,3.8,0.2,0.2,0.6,1.3,0,0,0,3.7,7.5,1.3,0.5,0,3.5,1,3.6
734006,01/07/1961,54.5,320.9,25,27,2223.5,0.2,14.6,4.3,12.7,26.7,9.4,2.4,2.9,0,0,0,12.1,8.3,28.6,0,0.3,29.3,17.9,10.9,2.7,4,12.1,5.2,14,54.5,34.2,0.6,0.2,9.9,1.4,1.5
734006,01/06/1961,109,324.9,26,22,2223.5,36.5,5.7,13.3,0.1,5.1,0,0,1.2,6.5,0.2,9.7,14,4.7,4.8,0,0,0,0,23,1.4,20.7,4.2,0,15.2,8.1,109,9.2,1.5,0,30.8,
734006,01/05/1961,51.6,276.5,13,23,2223.5,0,5.6,8.6,0,19.3,2.9,0.5,3.1,42.1,4.8,2.8,4.2,51.6,22.3,0,0,0,3.4,0,5.1,1,9.5,38.3,2.9,0,3,41.1,2.3,1.1,0,1
734006,01/04/1961,134.1,511.4,15,20,2223.5,0,1.9,0,8,13.5,0,1,18.3,20.7,0,0,0,16.8,97.1,134.1,14,12.1,0,60.8,42.4,1.2,0,0.5,3.4,0,0.9,2.4,0,5.6,56.7,
734006,01/03/1961,71,191.2,29,21,2223.5,0,0,0,0.4,0,0,0.5,0.4,0,2.8,0.6,0.7,46.1,29.4,5,0,0.5,2.6,1.2,0,0,0,2.2,2.8,2.5,8.6,8.2,4.1,71,0.2,1.4
734006,01/02/1961,23.5,57.3,6,13,2223.5,0,1.3,4.8,1.5,0,23.5,3.2,0.6,0,1.5,1.2,0,0,0,0,4.7,0,2.6,0,0,8.2,0.4,0,0,3.8,0,0,0,,,
734006,01/01/1961,76.7,273.4,23,13,2223.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7,25.5,28.2,57.9,12.9,25.4,2.2,41,76.7,1.3,0,0,0.3,0,0,0.3,0
734006,01/12/1901,6.8,12,10,3,735.2,0,0,0,0,0,0,0,0,0,6.8,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,1.6
734006,01/11/1901,7.4,15.8,30,3,735.2,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,6.8,0,0,0,0,0,0,0,0,0,7.4,
734006,01/10/1901,33.7,33.7,10,1,735.2,0,0,0,0,0,0,0,0,0,33.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734006,01/09/1901,14,25.3,30,3,735.2,0,0,0,0,0,0,0,0,0,10.1,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,14,
734006,01/08/1901,50.5,92.8,10,3,735.2,0,0,0,0,0,0,0,0,0,50.5,0,0,0,0,0,0,0,0,0,19.4,0,0,0,0,0,0,0,0,0,0,22.9
734006,01/07/1901,46.8,84.8,20,3,735.2,0,0,0,0,0,0,0,0,0,33.2,0,0,0,0,0,0,0,0,0,46.8,0,0,0,0,0,0,0,0,0,0,4.8
734006,01/06/1901,46,96.8,30,3,735.2,0,0,0,0,0,0,0,0,0,45.8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,46,
734006,01/05/1901,88.2,179.8,20,3,735.2,0,0,0,0,0,0,0,0,0,22.4,0,0,0,0,0,0,0,0,0,88.2,0,0,0,0,0,0,0,0,0,0,69.2
734006,01/04/1901,14.2,32.8,10,3,735.2,0,0,0,0,0,0,0,0,0,14.2,0,0,0,0,0,0,0,0,0,12.8,0,0,0,0,0,0,0,0,0,5.8,
734006,01/03/1901,61.4,81.8,31,3,735.2,0,0,0,0,0,0,0,0,0,13.4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,61.4
734006,01/02/1901,48.4,52.2,28,3,735.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,48.4,,,
734006,01/01/1901,26,27.4,31,2,735.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,26
734006,00:00,44.6,52,20,3,1067.3,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,44.6,0,0,0,0,0,0,0,0,0,5.6,0
734006,00:00,4,4.4,10,2,1067.3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,
734006,00:00,53.6,55,10,3,1067.3,0,0,0,0,0,0,0,0,0,53.6,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0.6,0
734006,00:00,59.4,98.4,10,3,1067.3,0,0,0,0,0,0,0,0,0,59.4,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,14,
734006,00:00,45.4,121,10,3,1067.3,0,0,0,0,0,0,0,0,0,45.4,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,32.6,0
734006,00:00,57,149.8,20,3,1067.3,0,0,0,0,0,0,0,0,0,44.6,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,48.2,0
734006,00:00,152.1,327.3,10,3,1067.3,0,0,0,0,0,0,0,0,0,152.1,0,0,0,0,0,0,0,0,0,104.2,0,0,0,0,0,0,0,0,0,71,
734006,00:00,0,0,1,,1067.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734006,00:00,109.4,118.1,30,3,1067.3,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,7.1,0,0,0,0,0,0,0,0,0,109.4,
734006,00:00,20.9,22.7,30,2,1067.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,20.9,0
734006,00:00,47.5,82.9,20,3,1067.3,0,0,0,0,0,0,0,0,0,34.4,0,0,0,0,0,0,0,0,0,47.5,0,0,0,0,0,0,0,1,,,
734006,00:00,22.5,35.7,10,3,1067.3,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,0,0,6.8,0
