EstacaoCodigo,Data,Maxima,Minima,Media,DiaMaxima,DiaMinima,MediaAnual,Vazao01,Vazao02,Vazao03,Vazao04,Vazao05,Vazao06,Vazao07,Vazao08,Vazao09,Vazao10,Vazao11,Vazao12,Vazao13,Vazao14,Vazao15,Vazao16,Vazao17,Vazao18,Vazao19,Vazao20,Vazao21,Vazao22,Vazao23,Vazao24,Vazao25,Vazao26,Vazao27,Vazao28,Vazao29,Vazao30,Vazao31
38830000,03/01/13,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,02/01/13,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
38830000,01/01/13,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,12/01/12,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,11/01/12,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,10/01/12,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,09/01/12,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,08/01/12,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,07/01/12,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,06/01/12,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,05/01/12,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,04/01/12,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,03/01/12,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,02/01/12,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
38830000,01/01/12,44.7221,0,2.2276,19,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.7221,19236,2.0212,1.5896,1.0041,0.3799,0.0998,0.0017,0,0,0,0,0
38830000,12/01/11,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,11/01/11,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,10/01/11,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,09/01/11,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,08/01/11,2.3442,0,0.9706,8,28,,2.1791,1.8704,1.8704,1.7266,1.8704,1.7266,2.0212,2.3442,1.7266,1.3359,1.0041,1.0041,0.9059,0.8138,0.6471,0.6471,0.6471,0.7275,0.8138,0.9059,0.9059,0.9059,0.7275,0.5028,0.1932,0.0569,0.0099,0,0,0,0
38830000,07/01/11,6.67,0.1579,2.7369,11,3,,0.2771,0.1932,0.1579,0.4388,0.9059,2884,4.9276,5.1961,6.3574,6.3574,6.67,5.7591,5.4732,5.7591,5.1961,4173,4173,3.4927,2.1791,2.0212,1.7266,1.7266,1.4595,1.2189,1.1084,0.9059,0.7275,0.6471,0.5028,0.5028,1.7266
38830000,06/01/11,7.6627,0.3261,2.9107,1,30,,7.6627,6.67,5.7591,5.1961,4.9276,4.4161,4.6676,4173,3.7114,3.7114,3.4927,3.7114,3282,2884,3.0791,2.6966,2.5167,2.1791,2.0212,1.8704,1.4595,1.3359,1.3359,1.0041,0.9059,0.7275,0.6471,0.5722,0.3799,0.3261,
38830000,05/01/11,211.0391,6.67,45.6412,3,1,0,6.67,193.0175,211.0391,179.7326,128.1941,89905,56.6166,12.0408,23.2777,29.8544,30776,28.9431,23.2777,8.0122,15.4849,19236,32.1777,32.1777,44.1916,34.5644,33.6022,34.5644,37.0133,19236,13.0412,16.5787,15.8465,14.4188,12.7048,10.3107,8.3712
38830000,04/01/11,11.5931,0.2329,2.7038,4,24,,6.3574,5.1961,5.1961,11.5931,9.1178,8.0122,6.67,2.1791,1.8704,1.5896,1.2189,1.0041,1.3359,1.5896,1.5896,1.3359,1.1084,0.9059,0.7275,0.5028,0.7275,0.4388,0.3261,0.2329,1.4595,1.8704,1.5896,1.3359,1.3359,2.6966,
38830000,03/01/11,78.7272,0.3261,19.5048,2,23,0,72.4875,78.7272,54.0894,44.1916,34.0821,21.2214,12.0408,7.3225,5.4732,13.0412,23.2777,14771,13.0412,8.3712,10.7281,5.7591,4.6676,4173,3282,2884,0.9059,0.4388,0.3261,16.9494,38512,12.0408,47.9533,25.4029,11.5931,9.9032,6.9917
38830000,02/01/11,111.2507,1.1084,27.2175,14,3,0,1.5896,1.3359,1.1084,11.5931,14.4188,13.0412,11.1555,10.7281,9.9032,5.1961,2.1791,1.3359,1.1084,111.2507,37.0133,13.0412,12.0408,9.9032,7.6627,26.7106,63.7602,52.9537,75.5644,61.0149,42.0931,23.2777,87.59,53.5204,,,
38830000,01/01/11,30.3139,0,3.1595,22,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.3139,15.8465,15.4849,7.6627,7.3225,6.3574,5.7591,3.9381,3.0791,2.1791
38830000,12/01/10,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,11/01/10,5.7591,0,1.0373,1,22,,5.7591,5.1961,4.6676,3.7114,2884,2.1791,1.3359,0.9059,0.7275,0.6471,0.5722,0.5028,0.4388,0.4388,0.3799,0.3261,0.1932,0.1579,0.0569,0.0275,0.0099,0,0,0,0,0,0,0,0,0,
38830000,10/01/10,75.5644,0,6.3954,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.5644,57.4787,19236,11.5931,9.9032,9.1178,8.3712,6.9917
38830000,09/01/10,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,08/01/10,0.3261,0,0.0415,8,17,,0.0998,0.1932,0.0765,0.0569,0.0569,0.0406,0.1268,0.3261,0.1579,0.0765,0.0275,0.0275,0.0099,0.0017,0.0017,3.00E-04,0,0.0017,0.0017,0.0017,0,0,0,0,0,0,0,0,0,0,0
38830000,07/01/10,2.5167,0,0.8734,5,2,0,0.0017,0,0,0,2.5167,2.1791,2.0212,1.5896,1.5896,1.4595,1.5896,1.3359,1.1084,1.1084,1.3359,1.1084,0.9059,0.8138,0.6471,1.3359,0.9059,0.7275,0.5722,0.5028,0.5722,0.4388,0.2771,0.1579,0.1579,0.0765,0.0406
38830000,06/01/10,33.6022,0,4.7302,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0408,11.1555,10.3107,9.9032,8.7397,8.0122,7.3225,6.67,4.4161,10.7281,18.8475,33.6022,0.1579,
38830000,05/01/10,0.1932,0,0.0198,1,7,,0.1932,0.1579,0.1268,0.0998,0.0275,0.0099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,04/01/10,65.6354,0.1579,6.3323,10,1,0,0.1579,0.5028,1.1084,2.3442,2.5167,2.1791,2.1791,2.5167,2.3442,65.6354,44.1916,18.8475,7.6627,7.3225,5.4732,3.9381,3.4927,2884,2.5167,2.1791,1.8704,1.5896,1.4595,1.2189,1.1084,0.9059,0.7275,0.4388,0.3799,0.2771,
38830000,03/01/10,61.9211,0,6.8341,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9032,15.8465,23.2777,24.5446,0,0,42.0931,23.2777,8.0122,2.0212,61.9211,0.7275,0.2329
38830000,02/01/10,0.0998,0,0.0049,1,4,,0.0998,0.0275,0.0099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
38830000,01/01/10,27.1518,0.1579,5.2974,1,31,0,27.1518,5.4732,2884,1.5896,10.7281,9.9032,9.1178,8.7397,8.3712,7.6627,6.67,6.3574,8.3712,8.3712,7.6627,6.3574,5.7591,4.6676,3.7114,3282,2.1791,1.8704,1.7266,1.4595,1.2189,1.1084,0.7275,0.3799,0.3261,0.2329,0.1579
38830000,12/01/09,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,11/01/09,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,10/01/09,0.0406,0,0.0067,3,10,,0.0275,0.0275,0.0406,0.0275,0.0174,0.0275,0.0275,0.0099,0.0017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,09/01/09,1.1084,0.0569,0.5614,16,3,,0.1579,0.1268,0.0569,0.1579,0.5028,0.9059,0.9059,0.7275,0.9059,0.8138,1.0041,0.9059,0.9059,1.0041,1.0041,1.1084,0.9059,0.8138,0.7275,0.5722,0.5028,0.4388,0.4388,0.3261,0.2771,0.1932,0.1932,0.1268,0.0765,0.0569,
38830000,08/01/09,4.6676,0.3261,1.6575,4,31,,1.8704,1.5896,1.4595,4.6676,0.9059,0.9059,1.5896,1.3359,1.3359,3282,2.6966,2884,4173,2.5167,2.1791,1.5896,1.4595,1.1084,0.9059,1.1084,0.9059,0.8138,0.5722,2.1791,2.1791,1.5896,1.3359,0.9059,0.5722,0.4388,0.3261
38830000,07/01/09,64.6932,2.1791,13.1636,22,30,0,10.7281,11.1555,12.0408,15.1264,14.0696,13.0412,11.5931,9.1178,7.6627,6.9917,6.3574,5.1961,4.6676,4173,3.7114,3.4927,2884,2884,2.5167,43.6635,49.5998,64.6932,32.1777,25.4029,12.4989,11.5931,9.1178,3.9381,3282,2.1791,2.5167
38830000,06/01/09,225.8067,9.9032,50.8031,1,30,0,225.8067,111.2507,64.6932,53.5204,50.7088,60.1177,54.9182,100.8281,76.6091,60.1177,52.9537,76.6091,63.7602,60.1177,60.1177,54.0894,51.8268,42.0931,29.8544,29.8544,21.2214,18.8475,16.9494,14771,13.3808,13.0412,12.4989,12.0408,11.5931,9.9032,
38830000,05/01/09,491735,36.5186,129.2121,14,3,0,52.9537,57.4787,36.5186,51.8268,52.9537,419.4786,279.15,223.6562,148.4007,75.5644,89905,70.4834,145.1629,491735,179.7326,98.3284,334.6547,126.7206,84.1925,123.8076,83.0798,42.0931,66.5866,67547,62.8361,54.9182,126.7206,116.7211,103.3699,70.4834,68.5165
38830000,04/01/09,248075,1.7266,56.7356,22,1,0,1.7266,7.6627,23.2777,75.5644,44.1916,32.1777,25.4029,21.2214,61.0149,56.6166,52.3891,50.1532,47409,52.3891,50.7088,22.4468,8.0122,4.6676,14771,40.0324,54.9182,248075,219.3962,92.2605,52.9537,32.1777,15.4849,113.9641,92.2605,88.7424,
38830000,03/01/09,11.1555,0.7275,3.9727,16,2,,1.0041,0.7275,5.1961,5.7591,3282,2.1791,1.5896,1.3359,1.7266,1.8704,1.8704,1.5896,1.3359,1.5896,1.4595,11.1555,9.1178,7.6627,6.67,5.7591,6.0538,6.9917,6.0538,5.4732,5.1961,4173,3282,3.7114,3.9381,2884,2.5167
38830000,02/01/09,38.01,0,11.5331,15,1,0,0,0,0,0,9.5056,10.7281,9.1178,8.3712,7.6627,6.3574,6.0538,10.7281,11.5931,27.1518,38.01,23.2777,17.6998,16.5787,15.4849,14.4188,13.0412,12.4989,23.2777,16.2111,11.1555,6.9917,4.6676,2.3442,,,
38830000,01/01/09,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,12/01/08,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,11/01/08,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,10/01/08,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,09/01/08,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,08/01/08,0.4388,0,0.1219,2,28,,0.3799,0.4388,0.3799,0.2771,0.2771,0.1932,0.1932,0.1268,0.1932,0.1932,0.0998,0.1932,0.1932,0.1268,0.0998,0.0765,0.0765,0.0406,0.0406,0.0406,0.0406,0.0406,0.0275,0.0174,0.0099,0.0017,3.00E-04,0,0,0,0
38830000,07/01/08,2.0212,0.4388,1.2143,1,31,,2.0212,2.0212,1.7266,1.5896,1.4595,1.5896,1.5896,1.4595,1.4595,1.2189,1.2189,1.3359,1.4595,1.4595,1.4595,1.4595,1.3359,1.2189,1.2189,1.2189,1.1084,1.0041,0.9059,0.8138,0.8138,0.8138,0.6471,0.5722,0.5028,0.5028,0.4388
38830000,06/01/08,6.0538,2.0212,4.0011,4,29,,5.7591,5.4732,5.4732,6.0538,6.0538,5.7591,5.4732,5.1961,4.6676,4.4161,4.4161,3.9381,4.4161,3.9381,3.9381,3.7114,3.4927,3282,3.0791,3.0791,3.4927,3282,3282,3.4927,3.0791,2884,2.5167,2.3442,2.0212,2.0212,
38830000,05/01/08,56.6166,5.1961,19.2242,11,2,0,5.7591,5.1961,5.4732,8.0122,6.9917,34.0821,15.1264,21.2214,19236,28.4913,56.6166,54.9182,53.5204,50.7088,42.0931,19236,13.3808,17.6998,16.9494,16.2111,15.4849,14771,13.0412,10.7281,8.0122,6.9917,7.3225,8.0122,7.3225,6.67,6.67
38830000,04/01/08,470.3065,6.3574,56.9199,3,30,0,69.4953,439.3454,470.3065,85315,57.4787,52.9537,65.6354,65.6354,44.7221,35.0493,31.7079,20.4187,16.5787,37.5104,37.5104,32.65,18.8475,14771,12.4989,12.0408,11.1555,10.7281,10.3107,9.5056,8.7397,7.6627,8.0122,7.6627,6.9917,6.3574,
38830000,03/01/08,227971,0,42.3355,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122368,146.7759,227971,208.9836,122368,61.0149,51.8268,37.0133,28.4913,47.9533,28.9431,76.6091,86.4475,65.6354
38830000,02/01/08,3.00E-04,0,0,1,2,,3.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
38830000,01/01/08,2.6966,0,0.2284,24,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5167,2.6966,0.9059,0.5028,0.3261,0.0998,0.0275,0.0048,0.0017
38830000,12/01/07,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,11/01/07,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,10/01/07,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,09/01/07,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,08/01/07,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38830000,07/01/07,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,06/01/07,,,0,,,,0.0569,0.0406,0.0275,0.0174,0.0048,0.0048,3.00E-04,0,0,0,,,,,,,,,,,,,,,,,,,,,
38830000,05/01/07,4173,0.0174,0.9719,2,27,,3.7114,4173,3.7114,3.7114,3282,2.5167,2.1791,1.4595,0.9059,0.6471,0.5028,0.4388,0.3799,0.3261,0.2771,0.2771,0.2771,0.1932,0.1268,0.0406,0.1268,0.0998,0.0765,0.0569,0.0406,0.0275,0.0174,0.1932,0.1268,0.1268,0.0998
38830000,04/01/07,3282,0,359,27,25,,0.3799,0.2771,0.2771,0.1932,0.1932,0.1268,0.0998,0.0765,0.0765,0.0406,0.0406,0.0174,0.0275,0.0406,0.0275,0.0048,3.00E-04,3.00E-04,0.0048,0.0174,0.0275,0.0099,0.0048,3.00E-04,0,0.7275,3282,1.8704,1.5896,1.3359,
38830000,03/01/07,40544,0.5028,3.1613,10,31,,3282,1.8704,1.3359,1.1084,1.1084,0.9059,0.8138,0.7275,0.6471,40544,15.4849,3.9381,3.4927,3.7114,2884,2.1791,1.8704,1.5896,1.4595,1.1084,1.0041,1.0041,0.7275,0.6471,0.7275,0.6471,0.8138,0.6471,0.6471,0.5722,0.5028
38830000,02/01/07,61.0149,0,4.2426,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0149,28.9431,11.5931,4.9276,3.7114,2.5167,2.1791,1.7266,2.1791,,,
38830000,01/01/07,,,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38830000,12/01/06,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,11/01/06,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,10/01/06,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,09/01/06,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,08/01/06,0.7275,0,0.1911,1,30,,0.7275,0.5722,0.5028,0.3799,0.3261,0.2771,0.3261,0.3261,0.3261,0.3261,0.3261,0.2771,0.2771,0.1932,0.1579,0.1579,0.1268,0.0765,0.0765,0.0406,0.0406,0.0174,0.0275,0.0174,0.0099,0.0048,0.0048,3.00E-04,3.00E-04,0,0
38830000,07/01/06,9.9032,0.0406,2.0309,1,22,,9.9032,8.7397,7.6627,6.0538,3.0791,2.1791,1.7266,1.7266,2.3442,2.0212,1.7266,1.4595,1.3359,1.2189,1.3359,0.9059,0.7275,0.4388,0.2329,0.0998,0.0569,0.0406,0.2771,1.1084,1.0041,1.0041,1.1084,0.9059,0.9059,0.8138,0.8138
38830000,06/01/06,54.0894,0.4388,11.05,13,4,,1.3359,14.4188,0.5722,0.4388,2.6966,2.6966,2.0212,15.4849,6.3574,5.4732,4.6676,3.7114,54.0894,14771,11.1555,9.9032,9.9032,9.9032,13.7237,14.0696,13.7237,13.0412,14.4188,13.7237,14.0696,13.3808,14.0696,13.3808,12.7048,11.5931,
38830000,05/01/06,213.1081,0.0998,13947,14,25,0,15.1264,12.4989,13.3808,13.7237,12.7048,10.7281,9.5056,5.1961,4.6676,4173,3282,2.1791,1.8704,213.1081,50.7088,6.0538,32.1777,8.0122,1.3359,1.1084,0.7275,0.5028,0.3261,0.1579,0.0998,0.2329,0.0998,1.3359,3282,2.1791,1.8704
38830000,04/01/06,69.4953,0.1268,10.0827,6,29,0,52.9537,16.5787,8.0122,4.9276,1.2189,69.4953,16.5787,15.4849,12.7048,7.6627,5.7591,4.4161,3.0791,2.5167,2.1791,3282,2.5167,3.9381,35.5366,7.6627,2.1791,2.1791,1.5896,0.7275,0.3261,1.3359,1.5896,0.4388,0.1268,15.4849,
38830000,03/01/06,98.3284,0.1579,6676,31,2,0,0.3261,0.1579,1.5896,2.1791,1.5896,1.7266,1.5896,1.3359,1.5896,1.1084,1.1084,1.5896,1.3359,1.5896,1.4595,1.3359,1.2189,1.5896,1.1084,0.9059,0.5722,0.5028,0.3261,0.6471,1.3359,1.3359,1.1084,50.1532,10.7281,15.4849,98.3284
38830000,02/01/06,119.5223,0,10.8785,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1377,119.5223,42.0931,25.8361,20.8186,21.2214,13.0412,9.1178,2.1791,1.8704,1.3359,1.7266,1.5896,1.1084,,,
38830000,01/01/06,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,12/01/05,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,11/01/05,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,10/01/05,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,09/01/05,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,08/01/05,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,07/01/05,2.0212,0,0.5249,1,19,0,2.0212,1.5896,1.3359,1.1084,0.9059,0.9059,1.1084,0.8138,0.6471,0.5028,1.3359,0.9059,0.7275,0.5722,0.5722,0.5028,0.4388,0.2771,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,06/01/05,9.5056,0,2.1869,19,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7114,3.0791,5.1961,3.0791,5.7591,9.5056,6.3574,5.7591,3.7114,3282,2.6966,2.6966,2.3442,1.8704,2.5167,2.0212,2.0212,
38830000,05/01/05,10.7281,0,1.9647,1,19,,10.7281,7.3225,4.4161,3.9381,3.4927,3.0791,3.7114,3282,3282,2884,2.3442,2884,2.3442,2.0212,1.7266,1.3359,1.1084,1.0041,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,04/01/05,46.3273,1.7266,10.0404,1,26,0,46.3273,19.6273,23.6972,30776,15.8465,10.7281,9.9032,9.1178,7.6627,6.9917,6.67,6.3574,6.0538,5.4732,5.1961,4.6676,4173,4173,3.4927,3282,2884,3.7114,3.0791,2.6966,2.1791,1.7266,14.4188,14.4188,13.3808,12.4989,
38830000,03/01/05,299.5058,0,31.4568,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4188,14.4188,12.4989,11.5931,13.3808,299.5058,67547,148.4007,61.9211,11.5931,239,80884
