EstacaoCodigo,Data,Maxima,Minima,Media,DiaMaxima,DiaMinima,MediaAnual,Vazao01,Vazao02,Vazao03,Vazao04,Vazao05,Vazao06,Vazao07,Vazao08,Vazao09,Vazao10,Vazao11,Vazao12,Vazao13,Vazao14,Vazao15,Vazao16,Vazao17,Vazao18,Vazao19,Vazao20,Vazao21,Vazao22,Vazao23,Vazao24,Vazao25,Vazao26,Vazao27,Vazao28,Vazao29,Vazao30,Vazao31
38830000,02/01/05,9.9032,0,5.4709,1,28,,9.9032,9.1178,9.9032,8.7397,8.3712,7.6627,6.67,6.0538,6.3574,6.9917,6.0538,6.67,6.67,6.9917,6.67,6.0538,5.4732,4.9276,4.6676,4173,3.7114,2884,2.5167,2.0212,1.5896,1.3359,1.0041,0,,,
38830000,01/01/05,231.8242,0,10.0421,25,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.8242,17.3231,8.7397,16.5787,14.0696,12.0408,10.7281
38830000,12/01/04,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,11/01/04,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,10/01/04,,,6.25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,09/01/04,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,08/01/04,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,07/01/04,49.5998,0,3.8536,7,1,,0,0,0,0,0,0,49.5998,15.4849,9.9032,6.67,5.7591,6.0538,4.9276,4.9276,5.4732,4.4161,3.0791,1.5896,0.8138,0.4388,0.3261,0,0,0,0,0,0,0,0,0,0
38830000,06/01/04,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,05/01/04,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,04/01/04,3.9381,0,0.4067,1,6,,3.9381,3.0791,2.5167,2.0212,0.6471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,03/01/04,18462,0.0275,8.0438,14,2,0,0.1268,0.0275,0.3261,9.1178,6.9917,4173,4173,10.7281,9.1178,7.6627,7.6627,8.0122,12.4989,18462,13.7237,15.1264,12.4989,13.3808,12.7048,9.9032,8.7397,7.6627,6.9917,7.3225,6.67,6.3574,6.0538,6.3574,6.3574,5.7591,4.6676
38830000,02/01/04,239,0.0998,54.8276,7,26,0,65.6354,54.9182,52.9537,79.8007,193.0175,234.5467,239,111.2507,92.2605,57.4787,44.7221,59.2292,66.5866,61.0149,50.1532,39.5232,31.2407,23.2777,7.6627,5.7591,4.4161,2.5167,1.2189,0.5722,0.2329,0.0998,0.2771,0.3261,10.3107,,
38830000,01/01/04,320.8278,0,55.5456,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9032,3.7114,4.4161,135733,20.0215,6.3574,2.6966,66.5866,70.4834,174231,206.9414,132683,213.1081,320.8278,112602,77.6633,68.5165,50.7088,44.7221
38830000,12/01/03,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,11/01/03,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,10/01/03,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,09/01/03,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,08/01/03,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,07/01/03,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,06/01/03,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,05/01/03,6.0538,0,1.1426,2,21,,1.5896,6.0538,3.7114,3.0791,2.6966,2.6966,2.1791,1.7266,1.4595,1.4595,1.2189,1.1084,1.0041,1.0041,1.0041,0.8138,0.8138,0.7275,0.5722,0.5028,0,0,0,0,0,0,0,0,0,0,0
38830000,04/01/03,17.3231,1.0041,4423,1,27,,17.3231,12.7048,9.9032,6.9917,5.7591,14.0696,8.0122,7.3225,6.9917,5.7591,4.9276,4173,3282,2.6966,2.5167,2.0212,1.8704,1.7266,1.7266,1.3359,1.4595,1.3359,1.2189,1.2189,1.2189,1.1084,1.0041,1.0041,1.0041,1.0041,
38830000,03/01/03,135733,0.3799,13.4639,19,15,0,1.0041,5.1961,4.4161,3282,2.1791,2884,2.1791,1.3359,1.2189,1.1084,0.8138,0.8138,0.5722,0.5028,0.3799,0.8138,0.8138,0.8138,135733,41058,103.3699,42.0931,12.0408,8.0122,7.3225,9.1178,7.6627,6.9917,5.7591,5.1961,2.6966
38830000,02/01/03,114.6025,0,6955,13,1,,0,0,0,0,0,0,0,0,0,0,0,0,114.6025,32.65,9.9032,7.3225,4.6676,3.9381,3.0791,3.0791,2.6966,2.3442,2.1791,2.0212,1.8704,1.5896,1.4595,1.3359,,,
38830000,01/01/03,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,12/01/02,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,11/01/02,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,10/01/02,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,09/01/02,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,08/01/02,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,07/01/02,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,06/01/02,0.3799,0,58,12,1,,0,0,0,0,0,0,0,0,0,0,0,0.3799,0.3799,0.1932,0.1932,0.1932,0.1268,0.0765,0.0765,0.0406,0.0406,0.0406,0,0,0,0,0,0,0,0,
38830000,05/01/02,1.2189,0,0.5088,16,26,0,0.3799,0.3799,0.4388,0.4388,0.4388,0.4388,0.4388,0.5028,0.5722,0.6471,0.7275,0.8138,0.9059,1.0041,1.1084,1.2189,0.8138,0.8138,0.7275,0.6471,0.6471,0.5722,0.4388,0.3799,0.2771,0,0,0,0,0,0
38830000,04/01/02,11.1555,0.3799,2.6173,11,28,,4.9276,4173,3.4927,3.0791,2884,2.3442,2.0212,2.0212,2.0212,1.7266,11.1555,5.7591,3.4927,2.6966,4173,3.4927,3.4927,2.5167,2.1791,1.7266,1.7266,1.4595,1.2189,1.2189,1.0041,0.7275,0.6471,0.3799,0.3799,0.3799,
38830000,03/01/02,47409,0,3.6577,26,22,,1.7266,1.7266,1.7266,1.5896,1.4595,1.7266,1.7266,1.7266,1.4595,1.4595,1.4595,1.4595,1.4595,1.4595,1.2189,1.2189,1.2189,1.0041,0.8138,0.8138,0.6471,0,0,0,0,47409,4.4161,12.0408,8.0122,6.3574,6.0538
38830000,02/01/02,37.5104,1.7266,6.0171,4,26,,3.4927,3.0791,3.0791,37.5104,14771,18.8475,9.9032,6.67,5.7591,4.6676,4.4161,3.9381,4.6676,4.4161,4.4161,5.4732,4.9276,4173,3.9381,3.4927,3.0791,2.5167,2.0212,2.0212,2.0212,1.7266,1.7266,1.7266,,,
38830000,01/01/02,183464,0,20.0029,5,1,0,0,0,104.6566,37.0133,183464,62.8361,56.6166,26.7106,13.0412,10.7281,8.3712,5.7591,4.9276,4.4161,4.4161,3.9381,3.9381,10.3107,4.9276,4.4161,4.4161,3.9381,3.9381,3.4927,3.4927,3.0791,23.2777,11.1555,4.9276,4173,3.7114
38830000,12/01/01,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,11/01/01,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,10/01/01,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,09/01/01,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,08/01/01,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,07/01/01,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,06/01/01,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,05/01/01,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,04/01/01,49.5998,0,4.8723,1,23,,49.5998,44.1916,13.3808,6.9917,3.9381,3282,2.6966,2.6966,2.3442,2.0212,1.8704,1.7266,1.4595,1.4595,1.2189,1.2189,1.2189,1.2189,1.0041,1.0041,0.8138,0.8138,0,0,0,0,0,0,0,0,
38830000,03/01/01,99573,0,14.5968,9,1,0,0,0,0,0,0,0,0,0,99573,26272,10.7281,8.0122,40544,57.4787,40544,15.4849,10.3107,9.5056,8.0122,5.4732,3.9381,3282,2.6966,2.3442,2.0212,1.7266,1.4595,1.7266,1.7266,44.7221,54.9182
38830000,02/01/01,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
38830000,01/01/01,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,12/01/00,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,11/01/00,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,10/01/00,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,09/01/00,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,08/01/00,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,07/01/00,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,06/01/00,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,05/01/00,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,04/01/00,49.5998,0,3.8185,17,5,,0.0174,0.0174,0.0174,0.0048,0,0,0,0,0,0,0.0765,0.0275,10.7281,6.9917,2.3442,0.1932,49.5998,17.6998,13.0412,4173,3.9381,3282,1.8704,0.1932,0.1268,0.0765,0.0765,0.0406,0.0174,0,
38830000,03/01/00,17.3231,0.0048,2.0192,19,11,,0.3799,1.5896,1.0041,0.7275,0.4388,0.1932,0.0569,0.0406,0.0174,0.0174,0.0048,0.0048,0.0048,13.3808,5.4732,2.5167,1.3359,0.3261,17.3231,8.7397,3.7114,1.5896,0.6471,0.3799,0.2771,0.1579,0.0569,1.4595,0.5722,0.1268,0.0406
38830000,02/01/00,92.2605,0,7.4175,22,1,0,0,0,0,0,0,0,0,0,6.67,3.4927,1.1084,0.3799,0.1932,2884,13.7237,5.7591,36.5186,13.3808,5.4732,2.3442,1.0041,92.2605,15.1264,6.67,3.4927,1.5896,1.2189,1.0041,0.8138,,
38830000,01/01/00,4.6676,0,0.3481,11,25,,0.5028,0.2329,0.0998,0.0275,0.0174,0.0406,0.0406,0.0174,0.3261,2.3442,4.6676,1.0041,0.2771,0.1268,0.3799,0.3261,0.1579,0.0765,0.0406,0.0406,0.0174,0.0174,0.0048,0.0048,0,0,0,0,0,0,0
38830000,12/01/99,37.5104,0,1.3119,29,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5104,2.3442,0.8138
38830000,11/01/99,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,10/01/99,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,09/01/99,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,08/01/99,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,07/01/99,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,06/01/99,3.00E-04,0,0,1,3,,3.00E-04,3.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,05/01/99,52.9537,0,2.6289,14,1,,0,0.5028,0.0048,0.0048,3.00E-04,0,0,0,0,0,0,0,0,52.9537,8.0122,5.4732,9.9032,2.0212,1.3359,0.6471,0.3799,0.0998,0.0406,0.0275,0.0275,0.0174,0.0174,0.0174,0.0048,0.0048,3.00E-04
38830000,04/01/99,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,03/01/99,12.4989,0,0.6825,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8138,0.2771,0.1932,12.4989,7.3225,0.0406,0.0048,0.0048,3.00E-04,0,0,0,0,0,0,0,0
38830000,02/01/99,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
38830000,01/01/99,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,12/01/98,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,11/01/98,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,10/01/98,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,09/01/98,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,08/01/98,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,07/01/98,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,06/01/98,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,05/01/98,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,04/01/98,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,03/01/98,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,02/01/98,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
38830000,01/01/98,2.5167,0,0.3521,4,1,0,0,0,0,2.5167,2.0212,1.4595,1.7266,1.2189,0.5028,0.5722,0.3799,0.1579,0.1268,0.0998,0.0406,0.0406,0.0174,0.0174,0.0174,0,0,0,0,0,0,0,0,0,0,0,0
38830000,12/01/97,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,11/01/97,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,10/01/97,0.2771,0,35,11,1,0,0,0,0,0,0,0,0,0,0,0,0.2771,0.1932,0.1932,0.1579,0.1268,0.0406,0.0406,0.0275,0.0275,0,0,0,0,0,0,0,0,0,0,0,0
38830000,09/01/97,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,08/01/97,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,07/01/97,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,06/01/97,0.0406,0,0.0023,1,8,,0.0406,0.0174,0.0048,0.0048,3.00E-04,3.00E-04,3.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,05/01/97,1.0041,3.00E-04,0.1083,27,15,,0.2329,0.0998,0.0406,0.0406,0.0406,0.0174,0.0017,0.0765,0.0406,0.0174,0.0174,0.0048,0.0048,0.0048,3.00E-04,3.00E-04,3.00E-04,3.00E-04,3.00E-04,0.0048,0.0048,0.0048,0.0048,0.2771,0.3799,0.3799,1.0041,0.3799,0.1579,0.0765,0.0406
38830000,04/01/97,15.1264,0.0406,1.5194,26,19,,3.7114,2.6966,2.0212,1.7266,1.3359,1.2189,2.0212,1.4595,1.0041,0.6471,0.3799,0.1932,0.1932,0.0765,2.3442,0.8138,0.3799,0.1268,0.0406,0.3799,0.3799,0.2771,0.1932,0.0569,0.0406,15.1264,4173,1.2189,0.9059,0.4388,
38830000,03/01/97,92.2605,0,6.2419,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9276,3282,1.4595,0.6471,0.5028,1.4595,19236,92.2605,23.2777,16.9494,13.0412,12.0408,4.4161
38830000,02/01/97,0.2771,0,0.0318,1,7,,0.2771,0.2771,0.1268,0.1268,0.0406,0.0406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
38830000,01/01/97,2.0212,0,0.4753,26,1,,0,0,0,1.2189,1.2189,1.0041,0.8138,0.8138,0.8138,0.6471,0.6471,0.3799,0.3799,0.3799,0.2771,0.2771,0.1932,0.1268,0.1268,0.1268,0.1268,0.0765,0.0765,0.0765,1.2189,2.0212,0.3799,0.3799,0.3799,0.2771,0.2771
38830000,12/01/96,0.6471,0,0.0686,1,6,,0.6471,0.6471,0.2771,0.2771,0.2771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38830000,11/01/96,1.2189,0.0406,0.7334,19,6,,0.2771,0.2771,0.1932,0.1268,0.1268,0.0406,0.0406,0.0406,0.8138,1.0041,1.0041,1.0041,1.0041,0.8138,0.8138,0.8138,0.8138,0.8138,1.2189,1.2189,1.2189,1.2189,1.0041,1.0041,1.0041,1.0041,0.8138,0.8138,0.8138,0.6471,
38830000,10/01/96,1.0041,0,0.1335,26,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2771,0.2771,1.0041,0.8138,0.5028,0.5028,0.3799,0.3799
38830000,09/01/96,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38830000,08/01/96,0.1932,0,0.0431,3,23,,0.1268,0.1268,0.1932,0.1932,0.1268,0.0765,0.0765,0.0406,0.0406,0.0406,0.0174,0.0174,0.0174,0.0406,0.0406,0.0406,0.0406,0.0174,0.0174,0.0174,0.0174,0.0099,0,0,0,0,0,0,0,0,0
38830000,07/01/96,0.2771,0,0.0716,27,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1268,0.1268,0.1932,0.1932,0.1932,0.1932,0.1268,0.2771,0.2771,0.1932,0.1932,0.1268
38830000,06/01/96,0.0406,0,0.0074,1,21,,0.0406,0.0275,0.0275,0.0275,0.0174,0.0174,0.0174,0.0174,0.0048,0.0048,0.0048,0.0048,0.0048,0.0048,3.00E-04,3.00E-04,3.00E-04,3.00E-04,3.00E-04,3.00E-04,0,0,0,0,0,0,0,0,0,0,
38830000,05/01/96,15.4849,0.0406,4.0367,5,28,,11.5931,9.1178,6.0538,8.7397,15.4849,4.9276,14771,9.9032,6.9917,6.67,5.4732,4.4161,3.4927,3.4927,3.0791,3.0791,2.3442,2.0212,1.2189,0.6471,0.3799,0.2771,0.2771,0.1932,0.1268,0.1268,0.0765,0.0406,0.0406,0.0406,0.0406
38830000,04/01/96,35.0493,1.7266,9091,29,5,0,2.6966,2.3442,2.0212,2.0212,1.7266,25.4029,10.3107,5.1961,16.9494,12.4989,7.3225,5.7591,4.9276,6.3574,5.4732,4.9276,4.4161,4.4161,13.3808,12.7048,11.5931,9.1178,8.0122,9.9032,8.7397,8.0122,6.0538,4173,35.0493,21.2214,
38830000,03/01/96,35.0493,0.0765,5.7943,13,1,,0.0765,0.0765,2.5167,2.0212,1.7266,9.5056,6.9917,5.1961,3.9381,3.7114,7.3225,31.2407,35.0493,13.7237,9.1178,7.6627,6.9917,5.1961,4173,3.0791,2.6966,2.3442,2.0212,1.7266,1.7266,1.4595,1.2189,0.9059,0.8138,2.6966,2.6966
38830000,02/01/96,2.0212,0.0406,0.4518,1,27,,2.0212,1.7266,1.4595,1.2189,1.0041,0.8138,0.6471,0.6471,0.5028,0.3799,0.2771,0.2771,0.2771,0.1932,0.1932,0.1932,0.1932,0.1932,0.1268,0.1268,0.1268,0.0765,0.0765,0.0765,0.0765,0.0765,0.0406,0.0406,0.0406,,
38830000,01/01/96,42.0931,0,2.8043,23,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0212,2.0212,42.0931,13.7237,7.6627,5.4732,4173,2884,2.5167,2.3442,2.0212
38830000,12/01/95,1.0041,0,0.3896,1,25,,1.0041,1.0041,1.0041,0.8138,0.8138,0.8138,0.8138,0.8138,0.7275,0.7275,0.7275,0.6471,0.6471,0.6471,0.2771,0.2771,0.1268,0.0406,0.0406,0.0406,0.0174,0.0174,0.0174,0.0174,0,0,0,0,0,0,0
38830000,11/01/95,2.0212,0,1467,2,1,,0,2.0212,2.0212,2.0212,1.8704,2.0212,2.0212,2.0212,2.0212,1.8704,1.7266,1.7266,1.7266,1.7266,1.7266,1.7266,1.4595,1.4595,1.4595,1.4595,1.0041,1.0041,1.0041,0.8138,0.8138,0.8138,0.8138,1.2189,1.2189,1.2189,
